seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
11670644,0.06,0.00937893034603,327.66,0.000270274954484,1.0142,1.0,1.0,0.00175,0.02,-0.000679171182862,9,19,22,13,7,5
78928071,0.06,0.00638769936029,327.66,0.000135980947745,0.4207,1.0,1.0,0.00175,0.025,-0.00346864207247,6,9,11,8,1,0
25385827,0.06,0.00786787233663,327.66,0.000184985583407,0.6276,1.0,1.0,0.00175,0.03,-0.00203970176496,10,15,13,9,4,1
47955157,0.06,0.0061338744878,327.66,0.000155155470011,0.5275,1.0,1.0,0.00175,0.035,-0.00475210865708,6,12,10,6,4,1
47421607,0.06,0.00881923620732,327.66,0.000216160191645,0.802,1.0,1.0,0.002,0.005,-0.00484194007473,7,10,13,15,5,5
50145945,0.06,0.00777160444295,327.66,0.000182202383644,0.614,1.0,1.0,0.002,0.01,-0.00047428372098,10,11,13,11,6,1
37079646,0.06,0.00441717618061,327.66,9.47594193873e-05,0.2842,1.0,1.0,0.002,0.015,-0.00546763436133,4,8,8,3,2,0
67436097,0.06,0.00594923168504,327.66,0.000159231749311,0.5444,1.0,1.0,0.002,0.02,-0.00194407856986,5,12,8,11,4,2
90187212,0.06,0.00804299050813,327.66,0.000192685564169,0.6464,1.0,1.0,0.002,0.025,6.01160533656e-05,8,16,20,10,3,1
13013773,0.06,0.0087594443523,327.66,0.000218853799469,0.8024,1.0,1.0,0.002,0.03,-0.00262432152321,9,12,16,9,7,2
13717660,0.06,0.00574171173607,327.66,0.000115260887558,0.3498,1.0,1.0,0.002,0.035,-0.00415926953944,5,9,10,6,2,0
60147668,0.06,0.00684265835538,327.66,0.000156660984042,0.4954,1.0,1.0,0.00225,0.005,0.000834128257509,7,10,12,9,4,0
85818385,0.06,0.00468889315319,327.66,9.30537859038e-05,0.2792,1.0,1.0,0.00225,0.01,-0.00513601648829,5,4,7,6,1,0
96966029,0.06,0.00977875078917,327.66,0.000231215024084,0.8592,1.0,1.0,0.00225,0.015,-0.000609127360207,10,12,16,10,10,3
83479776,0.06,0.00757808928863,327.66,0.000171913165048,0.5825,1.0,1.0,0.00225,0.02,-0.00103338394663,7,12,13,9,3,1
36485940,0.06,0.00801424214997,327.66,0.000183479453624,0.6727,1.0,1.0,0.00225,0.025,-0.00454036543413,7,10,13,10,5,4
37638936,0.06,0.00595902165702,327.66,0.000113546017792,0.3766,1.0,1.0,0.00225,0.03,-0.00671522366077,7,8,8,5,2,1
17761108,0.06,0.0066950330481,327.66,0.000147233818471,0.4892,1.0,1.0,0.00225,0.035,-0.00170662258792,7,8,14,9,2,1
9957801,0.06,0.00580346162666,327.66,0.000119552680114,0.3797,1.0,1.0,0.0025,0.005,-0.00199202970727,5,9,9,6,2,1
15777527,0.06,0.00382153695593,327.66,7.75306739476e-05,0.2265,1.0,1.0,0.0025,0.01,-0.00498867891821,2,4,5,3,2,0
31070010,0.06,0.00606029143465,327.66,0.000124934353993,0.4129,1.0,1.0,0.0025,0.015,-0.00386569203903,6,8,9,6,2,1
66770568,0.06,0.00517304617364,327.66,0.000100892310902,0.3223,1.0,1.0,0.0025,0.02,-0.00458088424494,4,8,7,3,2,1
51190579,0.06,0.00691398643771,327.66,0.000179693193591,0.6369,1.0,1.0,0.0025,0.025,0.000477897603282,6,14,14,11,6,2
49870652,0.06,0.00703907688024,327.66,0.000161771726971,0.5561,1.0,1.0,0.0025,0.03,-0.00171650509638,6,12,11,11,3,1
11110629,0.06,0.00686123303988,327.66,0.000149533652789,0.4931,1.0,1.0,0.0025,0.035,0.000217784119198,5,10,12,6,3,1
20546457,0.06,0.00493644993505,327.66,8.42947114263e-05,0.2521,1.0,1.0,0.00275,0.005,-0.00538657145665,5,7,4,4,2,0
22972422,0.06,0.00379294600136,327.66,6.61762041152e-05,0.1928,1.0,1.0,0.00275,0.01,-0.00673625041988,4,5,3,4,2,0
62142199,0.06,0.0040710478786,327.66,7.10129373329e-05,0.205,1.0,1.0,0.00275,0.015,-0.00608550665325,4,7,5,2,1,0
72261438,0.06,0.00522911692958,327.66,0.000100418181739,0.3066,1.0,1.0,0.00275,0.02,-0.00351195713319,5,7,7,5,2,0
12532031,0.06,0.00518095105828,327.66,0.000101905223205,0.3069,1.0,1.0,0.00275,0.025,-0.0016429565766,5,7,7,5,2,0
82437775,0.06,0.00861770731131,327.66,0.000216123246515,0.7915,1.0,1.0,0.00275,0.03,0.000513718236633,5,11,15,11,8,3
86022754,0.06,0.00626323913661,327.66,0.000127024832577,0.4277,1.0,1.0,0.00275,0.035,-0.00416088294579,5,12,8,5,3,1
85819701,0.07,0.0187339992656,327.66,0.000807402556928,3.2562,1.0,1.0,0.001,0.005,-0.000188112145591,24,50,59,46,25,21
8606687,0.07,0.00796075574678,327.66,0.000246353202975,0.8176,1.0,1.0,0.001,0.01,-0.00559944302388,10,19,18,14,3,1
75706886,0.07,0.00947020231393,327.66,0.000258806790413,0.8459,1.0,1.0,0.001,0.015,-0.00498206134282,14,19,17,15,5,0
93919583,0.07,0.0170795639672,327.66,0.000714029591493,2.8357,1.0,1.0,0.001,0.02,-0.000933303421888,24,55,52,44,27,10
24107972,0.07,0.0127461366736,327.66,0.00035682837678,1.2547,1.0,1.0,0.001,0.025,-0.00345966645178,20,34,27,14,6,2
12724046,0.07,0.0142392036516,327.66,0.000504454341413,1.8807,1.0,1.0,0.001,0.03,-0.000683112001047,24,45,38,28,13,4
75925604,0.07,0.0116297895794,327.66,0.000424413333873,1.5533,1.0,1.0,0.001,0.035,-0.00275700158904,17,29,29,24,13,2
29230846,0.07,0.0160074015506,327.66,0.000824016165959,3.3172,1.0,1.0,0.00125,0.005,0.00503720732969,22,64,64,49,34,15
70848295,0.07,0.00616088795836,327.66,0.00013341502053,0.4037,1.0,1.0,0.00125,0.01,-0.00832018971138,6,10,10,4,1,0
20005823,0.07,0.0174843991536,327.66,0.000761249469519,3.0923,1.0,1.0,0.00125,0.015,0.000123537267462,21,43,45,48,32,18
75025755,0.07,0.00972504710269,327.66,0.000300056027618,1.0979,1.0,1.0,0.00125,0.02,-0.00554940828096,10,24,24,16,10,2
98255519,0.07,0.0106905126602,327.66,0.00036817361033,1.304,1.0,1.0,0.00125,0.025,-0.00111073361266,11,30,27,20,9,2
31467722,0.07,0.00886915920005,327.66,0.000267926079904,0.9165,1.0,1.0,0.00125,0.03,-0.00390674584651,10,23,19,11,7,1
34547117,0.07,0.0122149600532,327.66,0.000496478195807,1.9246,1.0,1.0,0.00125,0.035,-0.00141703647211,13,37,35,33,16,6
9857337,0.07,0.00973007323786,327.66,0.0002436808386,0.8406,1.0,1.0,0.0015,0.005,-0.003560452491,7,18,13,14,5,2
100901,0.07,0.0094570848256,327.66,0.00026748581711,0.9337,1.0,1.0,0.0015,0.01,-0.00249739173024,10,19,19,16,9,1
11124637,0.07,0.0115650757164,327.66,0.000348786653569,1.2623,1.0,1.0,0.0015,0.015,-0.000201053475479,15,27,26,19,11,2
37303230,0.07,0.00560099959836,327.66,0.000157127636215,0.5004,1.0,1.0,0.0015,0.02,-0.00524796335108,6,11,12,8,2,1
29632007,0.07,0.00948740667919,327.66,0.000233739519975,0.7961,1.0,1.0,0.0015,0.025,-0.00421415058585,12,21,15,9,5,1
17790218,0.07,0.00810779224949,327.66,0.000254927551804,0.8795,1.0,1.0,0.0015,0.03,-0.00203505433476,9,19,20,16,6,1
58674337,0.07,0.0154323846606,327.66,0.000501357108047,1.9475,1.0,1.0,0.0015,0.035,0.000865454062441,18,39,26,28,22,3
34912399,0.07,0.00694800091614,327.66,0.000162324584446,0.4988,1.0,1.0,0.00175,0.005,-0.00353210440546,6,9,14,10,1,0
53340668,0.07,0.00832720387571,327.66,0.000225463810944,0.7937,1.0,1.0,0.00175,0.01,-0.00279873547727,9,17,17,11,5,2
89352459,0.07,0.00708702750701,327.66,0.000160280287275,0.5341,1.0,1.0,0.00175,0.015,-0.00692676658131,7,10,10,11,3,1
22690638,0.07,0.00539701238719,327.66,0.000109905603057,0.3271,1.0,1.0,0.00175,0.02,-0.00727253195786,6,10,8,5,1,0
63447872,0.07,0.00687311263627,327.66,0.000166650243371,0.5307,1.0,1.0,0.00175,0.025,-0.00376441815554,9,11,8,9,5,0
25283658,0.07,0.00731694202559,327.66,0.000191942263347,0.6244,1.0,1.0,0.00175,0.03,-0.00278774754545,8,16,13,10,3,0
28614624,0.07,0.00950636854123,327.66,0.000273089161767,0.987,1.0,1.0,0.00175,0.035,-0.00244179955376,10,24,18,15,7,3
77333260,0.07,0.00580122992131,327.66,0.000142164858725,0.4701,1.0,1.0,0.002,0.005,-0.0054964384726,5,10,11,6,2,1
30960208,0.07,0.0110094286389,327.66,0.000346074265304,1.335,1.0,1.0,0.002,0.01,-0.000797202995288,7,15,25,18,12,7
87904344,0.07,0.00879162330104,327.66,0.000229524388563,0.8025,1.0,1.0,0.002,0.015,-0.0010991614984,10,16,15,14,10,2
93829866,0.07,0.00683929764959,327.66,0.000166213059338,0.5387,1.0,1.0,0.002,0.02,-0.00196981242993,4,12,14,9,2,1
10657433,0.07,0.00708539556635,327.66,0.000175880368251,0.5704,1.0,1.0,0.002,0.025,-0.0019181373063,7,11,11,8,4,1
6906773,0.07,0.00811909055592,327.66,0.000193838780001,0.6449,1.0,1.0,0.002,0.03,-0.00224029781029,9,12,17,11,4,1
33394119,0.07,0.00718545593882,327.66,0.000175323112546,0.561,1.0,1.0,0.002,0.035,-0.00212059739255,8,10,16,9,3,1
32608699,0.07,0.00697982871779,327.66,0.000181557603167,0.6018,1.0,1.0,0.00225,0.005,-0.00179550600036,7,12,14,11,4,2
71519263,0.07,0.0068198775106,327.66,0.000156428757514,0.5074,1.0,1.0,0.00225,0.01,-0.00310877300321,8,9,12,8,4,1
67011880,0.07,0.0081573048864,327.66,0.000203820122516,0.6997,1.0,1.0,0.00225,0.015,-0.0017722451505,7,15,21,10,4,2
53510354,0.07,0.00630973102996,327.66,0.000154433720515,0.4999,1.0,1.0,0.00225,0.02,-0.00318619676682,5,13,12,4,3,1
61803506,0.07,0.00835985804455,327.66,0.000190079613063,0.6368,1.0,1.0,0.00225,0.025,-0.00209136046851,8,13,15,9,4,1
18760495,0.07,0.00906342009003,327.66,0.000244921579203,0.9268,1.0,1.0,0.00225,0.03,-0.00467015609836,7,13,15,13,8,6
8257903,0.07,0.00542075189241,327.66,0.000129443419097,0.3914,1.0,1.0,0.00225,0.035,-0.00337634846876,5,8,8,6,4,0
99930495,0.07,0.00819638352585,327.66,0.000233191500553,0.8152,1.0,1.0,0.0025,0.005,0.00182389135299,7,14,17,16,4,3
10359790,0.07,0.00650572135244,327.66,0.000150403622627,0.4776,1.0,1.0,0.0025,0.01,-0.0011124514596,5,10,10,7,3,1
57230234,0.07,0.00715584308219,327.66,0.000198416897311,0.6913,1.0,1.0,0.0025,0.015,-0.00100849713856,5,11,9,12,8,2
27136738,0.07,0.00697911458302,327.66,0.000193992718041,0.658,1.0,1.0,0.0025,0.02,0.0010359840795,4,11,14,8,4,2
51424054,0.07,0.00612336008362,327.66,0.000145763930101,0.4844,1.0,1.0,0.0025,0.025,-0.0036021021614,4,9,12,6,3,2
14284338,0.07,0.00802248237389,327.66,0.000201945157188,0.6898,1.0,1.0,0.0025,0.03,-4.20762334431e-05,5,14,14,12,4,2
11083188,0.07,0.00745133113385,327.66,0.00018710553013,0.6299,1.0,1.0,0.0025,0.035,-0.000531084708918,6,12,13,11,5,2
53608267,0.07,0.00691329440174,327.66,0.000170840436821,0.5699,1.0,1.0,0.00275,0.005,0.00035351544159,5,10,14,8,4,2
93155495,0.07,0.00455442757404,327.66,0.00010491801056,0.3109,1.0,1.0,0.00275,0.01,-0.00317292812169,3,7,7,6,3,0
69428020,0.07,0.004761363776,327.66,0.000102538128461,0.3095,1.0,1.0,0.00275,0.015,-0.00549927526135,2,7,6,8,3,0
25482448,0.07,0.00567186435267,327.66,0.000124360385015,0.3934,1.0,1.0,0.00275,0.02,-0.00334469910336,4,6,10,5,2,1
30738825,0.07,0.00419028260584,327.66,8.91485977398e-05,0.2676,1.0,1.0,0.00275,0.025,-0.00661062267879,3,6,4,5,2,1
47507495,0.07,0.00619750976231,327.66,0.000176323709806,0.5971,1.0,1.0,0.00275,0.03,0.000134179720888,5,11,11,10,5,1
45267601,0.07,0.00763285862285,327.66,0.000179688795361,0.6104,1.0,1.0,0.00275,0.035,6.02181985233e-05,7,13,12,8,5,2
25557358,0.08,0.0176346293229,327.66,0.000712198872357,2.7794,1.0,1.0,0.001,0.005,-0.00104412716549,18,47,66,44,22,11
99822066,0.08,0.011640240404,327.66,0.000499352131049,1.8646,1.0,1.0,0.001,0.01,-0.00381367302148,15,37,33,34,22,4
58719564,0.08,0.0101253981248,327.66,0.000340183276423,1.159,1.0,1.0,0.001,0.015,-0.00415907907861,20,21,22,16,12,2
24798476,0.08,0.0130844667032,327.66,0.000527134868513,1.9525,1.0,1.0,0.001,0.02,-0.00178306322689,14,33,36,35,19,4
81363566,0.08,0.01449211971,327.66,0.000616270227582,2.3862,1.0,1.0,0.001,0.025,-0.00296804825149,20,41,50,38,19,12
59502349,0.08,0.0179632168201,327.66,0.000682006080938,2.7088,1.0,1.0,0.001,0.03,-0.00326519374261,23,49,49,36,27,13
46874721,0.08,0.0116101868111,327.66,0.000309608102913,1.0686,1.0,1.0,0.001,0.035,-0.00687537999577,14,24,24,14,9,2
35910002,0.08,0.0114637529585,327.66,0.000394754311613,1.4363,1.0,1.0,0.00125,0.005,-0.00307582826464,12,29,34,24,8,3
57186207,0.08,0.0115807886138,327.66,0.000425766669156,1.5343,1.0,1.0,0.00125,0.01,-0.00116016627889,14,25,35,24,15,4
18617874,0.08,0.00808313553617,327.66,0.000212602507611,0.6706,1.0,1.0,0.00125,0.015,-0.00588341531749,11,13,12,12,4,1
85493521,0.08,0.0124346730721,327.66,0.000382389700362,1.4069,1.0,1.0,0.00125,0.02,-0.00381762197669,11,28,26,24,14,5
22966039,0.08,0.0155208265295,327.66,0.000572163592477,2.194,1.0,1.0,0.00125,0.025,-0.00139929450647,19,36,44,43,21,7
66248870,0.08,0.0076314426236,327.66,0.000265769627875,0.9023,1.0,1.0,0.00125,0.03,-0.00540732728602,10,17,16,13,10,2
16227008,0.08,0.00602938903773,327.66,0.000174629071897,0.534,1.0,1.0,0.00125,0.035,-0.00759879684921,6,9,11,10,5,1
97633387,0.08,0.0114598082487,327.66,0.00034970896234,1.2743,1.0,1.0,0.0015,0.005,-0.00313714485081,11,26,29,22,5,4
53743557,0.08,0.00642754812077,327.66,0.000169265870583,0.5272,1.0,1.0,0.0015,0.01,-0.00683207000083,5,8,8,9,7,1
77166283,0.08,0.0107906201162,327.66,0.00025375014571,0.8746,1.0,1.0,0.0015,0.015,-0.00525696220159,14,21,18,13,5,2
76688624,0.08,0.00890170992344,327.66,0.000250394296437,0.8424,1.0,1.0,0.0015,0.02,-0.00362575343187,9,16,16,13,10,2
95793520,0.08,0.0132790361253,327.66,0.000417502659415,1.5582,1.0,1.0,0.0015,0.025,-0.00134018983843,14,32,26,27,14,6
85500325,0.08,0.00858345243325,327.66,0.000225601035711,0.7562,1.0,1.0,0.0015,0.03,-0.00495332744159,9,14,17,14,8,2
19633760,0.08,0.00762659220813,327.66,0.000194265408283,0.6105,1.0,1.0,0.0015,0.035,-0.00556742523306,8,12,13,11,4,2
18400049,0.08,0.00980048413162,327.66,0.000306362781154,1.1254,1.0,1.0,0.00175,0.005,-0.00381737029521,11,17,23,23,11,3
71997558,0.08,0.00699358285537,327.66,0.000202959828784,0.6556,1.0,1.0,0.00175,0.01,-0.00389987350662,5,12,14,14,6,2
36014681,0.08,0.0132393372148,327.66,0.000375661068632,1.3991,1.0,1.0,0.00175,0.015,-0.00168707964571,11,24,24,18,15,4
51086126,0.08,0.00791043748842,327.66,0.000219529719412,0.7246,1.0,1.0,0.00175,0.02,-0.00355705727087,7,18,16,10,8,2
6511014,0.08,0.00674437580695,327.66,0.000176648738982,0.5816,1.0,1.0,0.00175,0.025,-0.00574994651296,4,15,13,8,4,3
74723560,0.08,0.0106914177848,327.66,0.000316626446034,1.1675,1.0,1.0,0.00175,0.03,-0.00309473256075,9,20,20,18,11,5
75643880,0.08,0.0124103947314,327.66,0.000442196476168,1.6844,1.0,1.0,0.00175,0.035,0.0009194026142,11,25,29,25,19,8
86475053,0.08,0.0071192834769,327.66,0.000218581461085,0.7151,1.0,1.0,0.002,0.005,-0.000747378910143,7,12,14,15,4,2
65783959,0.08,0.00793291512892,327.66,0.000222260580242,0.7425,1.0,1.0,0.002,0.01,-0.00183287558771,7,15,16,10,5,3
8150436,0.08,0.00831665762466,327.66,0.00029661850322,1.0645,1.0,1.0,0.002,0.015,-0.000356544801376,6,10,15,16,14,8
4041189,0.08,0.00898034235709,327.66,0.000253306804154,0.8719,1.0,1.0,0.002,0.02,-0.00184672584065,7,14,23,10,11,3
72278676,0.08,0.0050505794694,327.66,0.000118303143052,0.3503,1.0,1.0,0.002,0.025,-0.00732046681844,5,6,7,8,2,1
92086510,0.08,0.00693186995822,327.66,0.000180127738687,0.5695,1.0,1.0,0.002,0.03,-0.00324037602383,5,12,11,9,6,2
47302649,0.08,0.00769933246857,327.66,0.000174875372761,0.5756,1.0,1.0,0.002,0.035,-0.0055376538055,6,13,10,8,3,2
17941178,0.08,0.00865605687136,327.66,0.000246047086187,0.8524,1.0,1.0,0.00225,0.005,-0.00106831656897,8,15,13,14,7,4
70570925,0.08,0.00836070992196,327.66,0.00022182955373,0.7402,1.0,1.0,0.00225,0.01,-0.000853843312134,10,13,15,13,7,3
1050362,0.08,0.00815202295394,327.66,0.000222863709483,0.7605,1.0,1.0,0.00225,0.015,-0.00214306069975,7,13,12,15,7,2
65250652,0.08,0.00761789391155,327.66,0.000202082381955,0.6751,1.0,1.0,0.00225,0.02,-0.00380587854422,8,13,14,9,5,4
75832222,0.08,0.00716279053921,327.66,0.000221601725431,0.7409,1.0,1.0,0.00225,0.025,-0.000522293528434,6,11,16,15,8,3
43553801,0.08,0.00907999436553,327.66,0.000255640504841,0.8898,1.0,1.0,0.00225,0.03,-0.000155109989963,9,13,15,15,10,3
61012584,0.08,0.00514415598061,327.66,0.000113497197442,0.3352,1.0,1.0,0.00225,0.035,-0.00637536142644,4,6,8,4,3,1
58474522,0.08,0.00602347141115,327.66,0.000152920729493,0.4739,1.0,1.0,0.0025,0.005,-0.00345598493178,6,7,9,8,5,1
26673127,0.08,0.00587729281525,327.66,0.000128493841302,0.3948,1.0,1.0,0.0025,0.01,-0.00472655576331,5,7,9,7,3,1
3676767,0.08,0.0104112161084,327.66,0.000288392054361,1.0463,1.0,1.0,0.0025,0.015,0.000649616015573,7,17,20,17,9,5
99198078,0.08,0.00794363332169,327.66,0.000250628282258,0.8698,1.0,1.0,0.0025,0.02,0.00324327034014,5,12,15,15,13,5
66628039,0.08,0.00747460394073,327.66,0.000217297617832,0.7259,1.0,1.0,0.0025,0.025,0.00190137288693,6,11,15,13,6,2
27285694,0.08,0.00657022678445,327.66,0.000153807412603,0.479,1.0,1.0,0.0025,0.03,-0.00282146935573,5,9,11,6,8,1
66564853,0.08,0.00568389179982,327.66,0.000139272582864,0.4287,1.0,1.0,0.0025,0.035,-0.00342897555869,4,10,10,7,2,1
2649467,0.08,0.00553555188923,327.66,0.000122847393993,0.3668,1.0,1.0,0.00275,0.005,-0.00410778065509,4,7,6,5,3,2
86123465,0.08,0.00575984322365,327.66,0.000145297717751,0.4651,1.0,1.0,0.00275,0.01,-0.00286031430491,3,7,10,7,3,2
79456010,0.08,0.00724164566834,327.66,0.00022825184876,0.7559,1.0,1.0,0.00275,0.015,0.00332252512968,6,11,13,14,7,3
53742498,0.08,0.00794261627104,327.66,0.000258830101031,0.9034,1.0,1.0,0.00275,0.02,0.00243226679563,5,11,18,17,7,6
7928200,0.08,0.00642180377184,327.66,0.000166879830962,0.5217,1.0,1.0,0.00275,0.025,-0.000240477631739,5,12,11,9,7,1
96719746,0.08,0.00521762908234,327.66,0.000128112074962,0.3902,1.0,1.0,0.00275,0.03,-0.00409869065912,4,6,7,7,4,2
47115922,0.08,0.00505935005218,327.66,0.000116803786542,0.3481,1.0,1.0,0.00275,0.035,-0.00542499491093,6,5,6,7,4,1
98341454,0.09,0.0174436828391,327.66,0.000545002676731,2.0118,1.0,1.0,0.001,0.005,-0.00355602060827,17,42,52,34,9,5
44830426,0.09,0.0129126615327,327.66,0.000433945617134,1.5447,1.0,1.0,0.001,0.01,-0.00439808819133,12,32,36,28,14,3
87545825,0.09,0.0104306103631,327.66,0.000347380099706,1.1417,1.0,1.0,0.001,0.015,-0.00447599290616,11,19,24,20,10,2
26970438,0.09,0.0152676433987,327.66,0.000459520883104,1.6074,1.0,1.0,0.001,0.02,-0.00282402619456,20,35,39,19,13,4
9799433,0.09,0.0122943552561,327.66,0.000415131309882,1.4295,1.0,1.0,0.001,0.025,-0.00369594086731,11,33,30,21,12,4
44293724,0.09,0.0124204103274,327.66,0.000487198942701,1.7807,1.0,1.0,0.001,0.03,-0.00360663639679,16,29,46,32,15,4
4096004,0.09,0.01644687631,327.66,0.000573737982786,2.1886,1.0,1.0,0.001,0.035,-0.00459274685659,18,33,39,33,23,9
7094503,0.09,0.0130690157757,327.66,0.000441990419106,1.5612,1.0,1.0,0.00125,0.005,-0.00137399595848,16,25,35,25,17,4
32751524,0.09,0.0115022709052,327.66,0.000394066428485,1.4158,1.0,1.0,0.00125,0.01,-0.0040857527389,12,29,23,26,14,3
65698847,0.09,0.00869294307069,327.66,0.000315662705939,1.0568,1.0,1.0,0.00125,0.015,-0.00429045721048,7,16,21,17,12,3
83017160,0.09,0.0180822029887,327.66,0.000593230848919,2.262,1.0,1.0,0.00125,0.02,-0.00219940307948,18,35,41,39,21,5
97215763,0.09,0.0155527062934,327.66,0.000565667319224,2.0959,1.0,1.0,0.00125,0.025,-0.000958595371085,16,34,39,41,18,6
30669255,0.09,0.0125653668448,327.66,0.000342114495109,1.2293,1.0,1.0,0.00125,0.03,-0.00598876533498,12,24,28,17,11,4
41944116,0.09,0.00835705683506,327.66,0.000308738572899,1.0479,1.0,1.0,0.00125,0.035,-0.0053973224898,7,17,27,15,10,3
22242280,0.09,0.0110422114534,327.66,0.000357958721817,1.275,1.0,1.0,0.0015,0.005,-0.0023173615188,10,28,25,18,11,4
26425355,0.09,0.00919813448625,327.66,0.000250282141579,0.8208,1.0,1.0,0.0015,0.01,-0.00437960566342,8,14,17,16,6,2
2638338,0.09,0.0106288217574,327.66,0.000290216747923,1.0241,1.0,1.0,0.0015,0.015,-0.00609612024136,9,20,25,20,9,3
56056178,0.09,0.0118894552435,327.66,0.000337374127104,1.1851,1.0,1.0,0.0015,0.02,-0.00215030746503,13,28,19,16,9,3
86448935,0.09,0.0116410930199,327.66,0.000309652964857,1.0524,1.0,1.0,0.0015,0.025,-0.00320438422665,15,26,20,15,12,2
75067084,0.09,0.0136285409214,327.66,0.000337687237078,1.2364,1.0,1.0,0.0015,0.03,-0.00523392805035,13,23,22,19,11,5
66899197,0.09,0.00895540139817,327.66,0.000252006247628,0.8348,1.0,1.0,0.0015,0.035,-0.00472770042636,6,20,18,12,5,3
46738823,0.09,0.0112674517677,327.66,0.000371941221868,1.3796,1.0,1.0,0.00175,0.005,-0.00271675454393,8,21,25,20,15,8
52903208,0.09,0.00951842702251,327.66,0.000237379055064,0.7695,1.0,1.0,0.00175,0.01,-0.00402264518137,8,14,16,8,6,4
36939281,0.09,0.0130132718547,327.66,0.000451742393942,1.6957,1.0,1.0,0.00175,0.015,0.0010122000022,10,21,29,31,16,9
46999034,0.09,0.00711136288676,327.66,0.00017328849148,0.5253,1.0,1.0,0.00175,0.02,-0.00591518485657,6,10,10,10,4,1
30226388,0.09,0.0137503644781,327.66,0.000415410861363,1.4756,1.0,1.0,0.00175,0.025,0.00130448640265,12,32,31,19,17,3
88415680,0.09,0.0105906969607,327.66,0.000274348814757,0.8933,1.0,1.0,0.00175,0.03,-0.00161440126229,12,17,16,13,8,1
78488573,0.09,0.0158451699678,327.66,0.00047145939386,1.7969,1.0,1.0,0.00175,0.035,-0.00195834379402,13,30,31,24,20,9
24972525,0.09,0.00803997306812,327.66,0.000248687343485,0.8404,1.0,1.0,0.002,0.005,-0.00243813613551,5,13,18,12,7,4
46121794,0.09,0.00914132957552,327.66,0.000240959653875,0.7967,1.0,1.0,0.002,0.01,-0.00243900291107,7,13,13,13,13,2
97867919,0.09,0.0148785223714,327.66,0.000479888117304,1.8721,1.0,1.0,0.002,0.015,-0.00107468380955,11,27,26,29,19,10
4167132,0.09,0.00794894196108,327.66,0.000191600960722,0.6149,1.0,1.0,0.002,0.02,-0.00468718936672,7,10,14,10,4,2
8220207,0.09,0.0111419319851,327.66,0.000397557743233,1.4383,1.0,1.0,0.002,0.025,0.00271028362913,8,19,31,22,13,5
92139605,0.09,0.0106857670669,327.66,0.000263785586451,0.894,1.0,1.0,0.002,0.03,-0.00197745124421,9,20,19,12,7,4
26412001,0.09,0.0121338461904,327.66,0.000381055585342,1.379,1.0,1.0,0.002,0.035,0.000659108476039,8,19,25,21,12,6
35080927,0.09,0.0110161246968,327.66,0.000309348475413,1.1005,1.0,1.0,0.00225,0.005,-0.00116734350247,9,14,18,16,15,4
32713223,0.09,0.00619991162861,327.66,0.000143132029439,0.4392,1.0,1.0,0.00225,0.01,-0.00646889230383,5,10,9,6,3,1
13154839,0.09,0.00647641730307,327.66,0.0001997473618,0.6551,1.0,1.0,0.00225,0.015,-0.00300184511353,5,8,12,10,9,3
31183486,0.09,0.00955667811826,327.66,0.000256368543806,0.8924,1.0,1.0,0.00225,0.02,-0.00343703691071,8,10,14,13,12,4
32981784,0.09,0.00843427944479,327.66,0.000228884754016,0.7483,1.0,1.0,0.00225,0.025,-0.00090811760627,7,11,17,10,11,4
77389853,0.09,0.0096298688743,327.66,0.000284037674996,0.9875,1.0,1.0,0.00225,0.03,-0.000627767752405,7,15,16,15,11,4
82923476,0.09,0.00826009037916,327.66,0.000197597771009,0.6922,1.0,1.0,0.00225,0.035,-0.00737107093161,7,8,8,10,10,3
52289923,0.09,0.00900089860291,327.66,0.000238333470913,0.7885,1.0,1.0,0.0025,0.005,0.00182205805553,6,15,16,12,7,4
42081305,0.09,0.00780027231388,327.66,0.000184830765721,0.5906,1.0,1.0,0.0025,0.01,-0.0024944469304,5,11,8,11,6,2
5132751,0.09,0.00595748329658,327.66,0.000135315055767,0.4013,1.0,1.0,0.0025,0.015,-0.005308552036,4,7,8,7,3,1
49728096,0.09,0.00846935801594,327.66,0.000222773413827,0.7418,1.0,1.0,0.0025,0.02,-0.00117057029855,6,10,16,10,7,3
5121115,0.09,0.00747619687927,327.66,0.000199408698112,0.6483,1.0,1.0,0.0025,0.025,-0.00210619394776,4,8,13,12,5,3
51963152,0.09,0.00761068046814,327.66,0.000186407091251,0.6091,1.0,1.0,0.0025,0.03,-0.00301303983815,5,8,9,11,8,2
50670845,0.09,0.00554594454432,327.66,0.000129958011974,0.3857,1.0,1.0,0.0025,0.035,-0.00638395886175,4,5,8,6,5,2
50289875,0.09,0.00645501842262,327.66,0.00018155804299,0.5653,1.0,1.0,0.00275,0.005,-0.00152780324668,4,7,10,8,6,3
38380708,0.09,0.00668311843277,327.66,0.00015994206341,0.4902,1.0,1.0,0.00275,0.01,-0.00259212083109,5,9,8,8,4,1
15858160,0.09,0.00860331919898,327.66,0.000199110058314,0.668,1.0,1.0,0.00275,0.015,-0.00287639507758,6,14,15,11,6,2
92173517,0.09,0.00719403100749,327.66,0.000173491689693,0.5445,1.0,1.0,0.00275,0.02,-0.00191283943188,6,8,10,10,7,2
