seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
18837676,0.09000000000000001,32.76558,1.465,0.00041294538971389344,0.014299884229074113
552713,0.09000000000000001,32.76558,0.9462,0.00027586664383174317,0.010581980330511555
62927171,0.09000000000000001,32.76558,0.9788,0.00027814492682414084,0.010125658560026113
74092268,0.09000000000000001,32.76558,1.1345,0.00031747301728991145,0.011129523176713159
34730420,0.09000000000000001,32.76558,1.0928,0.00031136783462247877,0.011308428600856365
95792504,0.09000000000000001,32.76558,1.3973,0.00038477965440644247,0.011978124737049685
59454989,0.09000000000000001,32.76558,1.0739,0.0003164754987905184,0.011634706484835685
35234527,0.09000000000000001,32.76558,0.8875000000000001,0.00026417658907218114,0.010788523190443022
6625998,0.09000000000000001,32.76558,2.6727000000000003,0.0006699954392145447,0.019643549322750222
11512330,0.09000000000000001,32.76558,1.5509000000000002,0.00042184393205561366,0.014949082684305302
86557527,0.09000000000000001,32.76558,1.1044,0.0003177193181539301,0.009655940664623578
33325080,0.09000000000000001,32.76558,1.0026000000000002,0.00029542908995819627,0.00913894274102053
7948121,0.09000000000000001,32.76558,1.2668000000000001,0.00034707530238686156,0.012846939464186235
857005,0.09000000000000001,32.76558,0.7912,0.00023794554705179635,0.009615805420745893
81375590,0.09000000000000001,32.76558,0.8458,0.0002453475037684188,0.007803948990014153
19015435,0.09000000000000001,32.76558,0.9390000000000001,0.00027503537841560145,0.00938224070085269
29965424,0.09000000000000001,32.76558,0.5861000000000001,0.00018226307921363449,0.00679269505411855
75854801,0.09000000000000001,32.76558,0.6481,0.00020300469072671135,0.00855714782878769
67824907,0.09000000000000001,32.76558,0.7901,0.0002362676224155179,0.010153423676377086
25175393,0.09000000000000001,32.76558,0.8324,0.00024012746483114707,0.010365610837483356
56321022,0.09000000000000001,32.76558,0.8722000000000001,0.00024694168611093996,0.009386523469600443
28366773,0.09000000000000001,32.76558,0.5928,0.00018444592062120052,0.0073066190824335655
55620477,0.09000000000000001,32.76558,0.8695,0.00025143051935807507,0.0093432798810063
82818559,0.09000000000000001,32.76558,0.6355000000000001,0.0001995318485437276,0.0081159262169094
59210163,0.09000000000000001,32.76558,0.5175000000000001,0.0001627776021071607,0.006612570375210497
54415371,0.09000000000000001,32.76558,0.7021000000000001,0.0002188079699157653,0.007880280944461084
11600183,0.09000000000000001,32.76558,0.4611,0.0001506595995963148,0.006287273281967454
54910844,0.09000000000000001,32.76558,0.6787000000000001,0.0002080107557883618,0.008184980874972155
44113283,0.09000000000000001,32.76558,0.8132,0.00023504843313853287,0.009948644833664389
92394644,0.09000000000000001,32.76558,0.63,0.00019331275172669457,0.0074132641213470385
82055046,0.09000000000000001,32.76558,0.3673,0.00012460712570233618,0.00575897485636205
23632645,0.1,32.76558,2.3425000000000002,0.0006336062458442652,0.018397612879486824
53899574,0.1,32.76558,2.9019,0.0007641044483917483,0.021245278623377564
75344503,0.1,32.76558,2.455,0.0006681887344122354,0.01682803436187801
50381123,0.1,32.76558,2.7840000000000003,0.0007289788664185667,0.020003861436818975
49660487,0.1,32.76558,1.5265,0.00043591470457763525,0.014587019306844046
95605316,0.1,32.76558,2.2788,0.0006138181265510568,0.018534194969412696
80333805,0.1,32.76558,2.5441000000000003,0.0006441734765398819,0.01901985346938275
12410717,0.1,32.76558,2.7422,0.0007087732671608026,0.022191431647322044
26943754,0.1,32.76558,1.4702000000000002,0.00041831342908108134,0.013389854542802858
49034475,0.1,32.76558,1.8987,0.0005164409248195217,0.016560770040655724
37187123,0.1,32.76558,2.0337,0.0005429407426578646,0.016090535853052024
78654852,0.1,32.76558,1.1559000000000001,0.0003359103962552613,0.0098549512753711
10522596,0.1,32.76558,1.4609,0.00041048013797632385,0.014462457412824845
75764943,0.1,32.76558,1.6360000000000001,0.00043930534384722627,0.01604053330816325
15544562,0.1,32.76558,0.647,0.00021097736173111847,0.00867469692001892
59199538,0.1,32.76558,0.8494,0.0002573866020381273,0.009583746353025788
82721653,0.1,32.76558,1.9741000000000002,0.0005281962493080767,0.017497999047708282
85679185,0.1,32.76558,0.8463,0.00026142901496918885,0.010222012026933942
65431445,0.1,32.76558,0.5829,0.00018810216898328705,0.008263274843031984
59344711,0.1,32.76558,1.3473000000000002,0.00037772304668706806,0.011460171715794599
19545464,0.1,32.76558,1.1416,0.0003281365252339563,0.01185855408240904
89890845,0.1,32.76558,0.8573000000000001,0.0002612873919723736,0.01044373794133381
18881914,0.1,32.76558,0.9709000000000001,0.0002873675747135383,0.01081160405227831
64973181,0.1,32.76558,1.2301,0.00035595620782742366,0.012886830739313676
63737122,0.1,32.76558,0.7861,0.00023737157807398639,0.010139238015207542
83947223,0.1,32.76558,0.7010000000000001,0.00021795075494431137,0.007707808550869475
99672970,0.1,32.76558,0.9907,0.00029088013291084935,0.011474147820003616
97461461,0.1,32.76558,1.3955,0.0003790250546296139,0.012428385406306709
37135962,0.1,32.76558,0.5211,0.0001727052862198947,0.006762417108880504
87140815,0.1,32.76558,1.3635000000000002,0.00037655188607854775,0.012987655205851196
58929582,0.1,32.76558,0.8822000000000001,0.0002621278936709296,0.009767465135052363
99907425,0.1,32.76558,0.7094,0.00022030600695670716,0.009005580915894908
74471615,0.1,32.76558,0.8263,0.0002528977687909735,0.009529395215426055
19002190,0.1,32.76558,1.2967,0.00036137882922536533,0.011728152826640484
51396526,0.1,32.76558,1.0585,0.00030119521309691195,0.01012983058122399
94980987,0.1,32.76558,0.3935,0.00013345724353490822,0.006061452013500223
26652424,0.1,32.76558,0.7854,0.00023082921137290333,0.008245996991804092
88916920,0.1,32.76558,0.6297,0.0001979018646113424,0.008111586810235836
65198026,0.1,32.76558,0.3042,0.00010685059269683445,0.004863569775842158
995070,0.1,32.76558,1.0028000000000001,0.0002924875539248021,0.009477931186357907
79535302,0.1,32.76558,0.6162000000000001,0.000191981407591953,0.007535166407868221
50003177,0.1,32.76558,1.1022,0.0003196175940989289,0.011170475836182758
80285408,0.11000000000000001,32.76558,3.9398,0.0010016766297234446,0.022183272804148946
63579009,0.11000000000000001,32.76558,4.0834,0.0010307124228331895,0.023806081244891263
23963867,0.11000000000000001,32.76558,1.6693,0.0004805246291082067,0.015662172038247952
52644504,0.11000000000000001,32.76558,2.9364000000000003,0.0007725663344873942,0.022752715697707836
25550898,0.11000000000000001,32.76558,3.7632000000000003,0.0009779295319168589,0.019714163244803625
7967119,0.11000000000000001,32.76558,3.0731,0.0007978429606596886,0.02401344946173895
89261406,0.11000000000000001,32.76558,2.2668,0.0006095154703677259,0.016601727124975315
82563839,0.11000000000000001,32.76558,2.407,0.000647524003954517,0.018886934404286092
73681381,0.11000000000000001,32.76558,3.2269,0.0008274403197394421,0.023457117922031066
96287529,0.11000000000000001,32.76558,1.5433000000000001,0.0004441890941405105,0.015038684713756726
26212629,0.11000000000000001,32.76558,1.6442,0.00047437634378957584,0.012839971931193213
13107050,0.11000000000000001,32.76558,2.4174,0.0006392405980207027,0.016071396839582135
37960269,0.11000000000000001,32.76558,1.3635000000000002,0.00038725357065655494,0.011770218667837645
21028848,0.11000000000000001,32.76558,1.4551,0.0004106327565474347,0.013962451384653149
46361288,0.11000000000000001,32.76558,1.8416000000000001,0.0005153669650877113,0.01698172685082061
2330550,0.11000000000000001,32.76558,1.1929,0.00035762665547319655,0.013353174087844786
24184186,0.11000000000000001,32.76558,2.0063,0.0005365337534673831,0.01893438500688548
77857693,0.11000000000000001,32.76558,1.7225000000000001,0.0004764822161771163,0.014967793554598891
15096860,0.11000000000000001,32.76558,1.1267,0.00033794721643629446,0.01174642002349287
99722073,0.11000000000000001,32.76558,2.0636,0.000548203796281764,0.01730375515244635
47530298,0.11000000000000001,32.76558,1.0594000000000001,0.0003201273489229057,0.010750886543093027
22796865,0.11000000000000001,32.76558,1.2257,0.0003543046725694312,0.010584987852336048
75186508,0.11000000000000001,32.76558,2.0445,0.0005449243002770464,0.017167850243197356
8346077,0.11000000000000001,32.76558,1.0364,0.0003100813524308181,0.010162063341406171
12284511,0.11000000000000001,32.76558,1.5742,0.0004340264126140723,0.013582061102958072
86614441,0.11000000000000001,32.76558,1.3115,0.000370803443823314,0.01365158389260402
32357449,0.11000000000000001,32.76558,1.4478,0.0004079428432360238,0.013005980679111332
96484196,0.11000000000000001,32.76558,0.4202,0.0001434680541892727,0.005695420122538874
12157928,0.11000000000000001,32.76558,1.4148,0.000399981167805889,0.012948068555061637
32041880,0.11000000000000001,32.76558,1.0243,0.0003015439487309935,0.011906362198314828
8242661,0.11000000000000001,32.76558,0.8272,0.00025277637765084296,0.01002540727014594
91288997,0.11000000000000001,32.76558,0.6067,0.00019574233382125717,0.008119823846105923
68727351,0.11000000000000001,32.76558,1.0567,0.0002993087683898499,0.010886901503149317
60014049,0.11000000000000001,32.76558,0.7564000000000001,0.00023407290578770782,0.009337069808779498
9194393,0.11000000000000001,32.76558,1.5339,0.00041974773577343615,0.012900341171433797
2544316,0.11000000000000001,32.76558,1.3287,0.00037516604787764566,0.013158472864772352
57069110,0.11000000000000001,32.76558,0.6495000000000001,0.00020408885435146918,0.007857774393234701
889983,0.11000000000000001,32.76558,0.5593,0.00018263604909345425,0.007842600224345773
82510316,0.11000000000000001,32.76558,0.9196000000000001,0.0002767814756124516,0.008661165518874763
21656469,0.11000000000000001,32.76558,0.9474,0.00027054390623064666,0.011193404709555281
81355653,0.11000000000000001,32.76558,0.4887,0.0001649362532512745,0.007409821607654428
9968182,0.11000000000000001,32.76558,0.512,0.00017110301113471173,0.007339907581920704
23027542,0.12000000000000002,32.76558,3.5862000000000003,0.0009200896884210964,0.0253916182056216
13998583,0.12000000000000002,32.76558,2.0404,0.0005734403105990858,0.01812579476030641
73133469,0.12000000000000002,32.76558,2.7727,0.0007592466036715006,0.021799852405075613
62159963,0.12000000000000002,32.76558,2.5733,0.0007014139292901425,0.018867688465479947
44564197,0.12000000000000002,32.76558,3.1861,0.0008452622544208539,0.020850374467379282
41106957,0.12000000000000002,32.76558,4.4936,0.0011279509923640368,0.02769215335439697
22887356,0.12000000000000002,32.76558,1.9454,0.0005495491267870196,0.016003162444374233
8292029,0.12000000000000002,32.76558,2.8024,0.0007386783263914309,0.018596718211961242
61425378,0.12000000000000002,32.76558,2.6758,0.0007090668050119942,0.021759821970346416
91218052,0.12000000000000002,32.76558,2.5374000000000003,0.0006964645134272229,0.01655212468763232
76128113,0.12000000000000002,32.76558,1.2515,0.00037653508484105497,0.013476299732488269
73102414,0.12000000000000002,32.76558,1.5505,0.0004505792820934701,0.015235485178167363
15792556,0.12000000000000002,32.76558,1.1235,0.0003384939163898719,0.01069174561975013
46476399,0.12000000000000002,32.76558,1.3645,0.00040430550726171114,0.01416745647321407
73674957,0.12000000000000002,32.76558,2.0314,0.0005538095159827723,0.017043468796366625
5310318,0.12000000000000002,32.76558,2.8096,0.000733724908139464,0.020220142413692733
18733707,0.12000000000000002,32.76558,1.814,0.0005127148325695476,0.014809210821916734
3028940,0.12000000000000002,32.76558,2.4283,0.0006556552311401877,0.02031064793659994
8511961,0.12000000000000002,32.76558,1.6115000000000002,0.000450138095670744,0.015097364772609504
84747080,0.12000000000000002,32.76558,1.4399000000000002,0.0004157523399180252,0.014864559921288975
73055638,0.12000000000000002,32.76558,1.51,0.00042679585490947226,0.013984621446037624
19921710,0.12000000000000002,32.76558,1.2725,0.0003740597611574343,0.013437982386802712
35459855,0.12000000000000002,32.76558,0.8345,0.00026665103310982566,0.010006012878809542
64864331,0.12000000000000002,32.76558,1.0572000000000001,0.00031776769868079355,0.009772808545809631
2929211,0.12000000000000002,32.76558,0.6621,0.00021443217117227847,0.00915693479615014
40018442,0.12000000000000002,32.76558,1.0417,0.0003269239333015383,0.01099470085799237
35645977,0.12000000000000002,32.76558,0.8424,0.00026843671437412495,0.00924708032363464
42968089,0.12000000000000002,32.76558,1.1608,0.0003422653983705003,0.01170450855425353
55367160,0.12000000000000002,32.76558,1.5173,0.00042840881769286255,0.01565136189398337
36754503,0.12000000000000002,32.76558,1.5605,0.00044887364860998107,0.013395776999529681
92658977,0.12000000000000002,32.76558,0.9182,0.0002880514994342144,0.009955224185055685
45029644,0.12000000000000002,32.76558,0.7964,0.00024827083113076955,0.009363092240207364
72788356,0.12000000000000002,32.76558,1.7707000000000002,0.0004934060763329754,0.015319374126833355
74316129,0.12000000000000002,32.76558,1.2853,0.00036439553100460226,0.012833257483533131
16380487,0.12000000000000002,32.76558,0.8391000000000001,0.00025996704341192103,0.009557171984976099
36158571,0.12000000000000002,32.76558,1.4097000000000002,0.0003967933309084379,0.014012871518960773
98922179,0.12000000000000002,32.76558,0.9792000000000001,0.0002947970643481417,0.010510583162069344
40625977,0.12000000000000002,32.76558,1.0337,0.0003068196252741553,0.011307318511862662
35435012,0.12000000000000002,32.76558,0.6004,0.00019785612302229108,0.00848862585051095
35466219,0.12000000000000002,32.76558,1.1656,0.0003376213955789971,0.012987768150473181
1898343,0.12000000000000002,32.76558,0.9756,0.00029187839910925983,0.011081227708992617
53151935,0.12000000000000002,32.76558,0.9589000000000001,0.0002860903288042973,0.009855507199016442
57941049,0.13000000000000003,32.76558,3.9825000000000004,0.0010165188517374665,0.026841804023706527
12361476,0.13000000000000003,32.76558,3.8398000000000003,0.0009791288411955769,0.024349658048628188
32503889,0.13000000000000003,32.76558,4.0164,0.0010580174685677506,0.022028384225011532
40027048,0.13000000000000003,32.76558,4.7780000000000005,0.001210356708110111,0.027190684103690573
58098018,0.13000000000000003,32.76558,3.6465,0.000948491784593491,0.02780641595612029
64624621,0.13000000000000003,32.76558,2.7515,0.0007552850741848729,0.019910242025499063
95144127,0.13000000000000003,32.76558,1.8413000000000002,0.0005253210385787822,0.016532716524767895
5298345,0.13000000000000003,32.76558,4.8716,0.0012062678058909772,0.02937085946298809
3236039,0.13000000000000003,32.76558,2.6481000000000003,0.0007082653156110267,0.019603481083078904
68234642,0.13000000000000003,32.76558,3.1634,0.0008212561448663271,0.02258620466718076
44361469,0.13000000000000003,32.76558,1.8287,0.0005316940734358738,0.014704600532266597
96038934,0.13000000000000003,32.76558,3.5397000000000003,0.0009135592409225161,0.02473899606473793
1860537,0.13000000000000003,32.76558,1.1228,0.00034940680395879463,0.010999959552622411
55970341,0.13000000000000003,32.76558,2.0441000000000003,0.0005712900160914024,0.017491377758193483
93062839,0.13000000000000003,32.76558,1.7636,0.0004968899140902571,0.0155004834645118
31651115,0.13000000000000003,32.76558,2.811,0.0007550147589865855,0.018311914845498944
46233080,0.13000000000000003,32.76558,3.4554,0.0009000567196796593,0.019885554866093225
6475517,0.13000000000000003,32.76558,0.7528,0.0002464930666799348,0.009611085751148944
805852,0.13000000000000003,32.76558,2.1049,0.0005746304715599638,0.018630048634604195
52028634,0.13000000000000003,32.76558,2.184,0.0005885021362227991,0.015797450472881676
31154135,0.13000000000000003,32.76558,2.0581,0.0005618400676902649,0.0175458661000614
25612243,0.13000000000000003,32.76558,1.5457,0.0004363725602909634,0.011567200688712828
7770032,0.13000000000000003,32.76558,1.6063,0.0004664920772024246,0.015348333432756663
66485892,0.13000000000000003,32.76558,1.7337,0.0005010871886896197,0.014232925367543472
35409720,0.13000000000000003,32.76558,0.8333,0.0002599072274877957,0.009600981578541258
